id,model,parameters,columns,transformers,column_transforms,valid_strategy,one_fold,observation,post_accuracy,post_precision,post_recall,post_error,user_accuracy,user_precision,user_recall,user_error
47,<class 'sklearn.svm._classes.SVC'>,"{'C': 15.0, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.413,0.614,0.557,0.138,0.413,0.614,0.557,0.138
48,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 100, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.349,0.5589999999999999,0.48100000000000004,0.126,0.349,0.5589999999999999,0.48100000000000004,0.126
49,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 200, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.383,0.599,0.515,0.156,0.383,0.599,0.515,0.156
50,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42, 'num_leaves': 32, 'colsample_bytree': 0.8}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.35600000000000004,0.5660000000000001,0.489,0.149,0.35600000000000004,0.5660000000000001,0.489,0.149
51,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 15.0, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.415,0.649,0.536,0.156,0.415,0.649,0.536,0.156
52,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 450, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.424,0.654,0.547,0.138,0.424,0.654,0.547,0.138
53,<class 'sklearn.svm._classes.SVC'>,"{'C': 1.0, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.314,0.463,0.495,0.149,0.314,0.463,0.495,0.149
54,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.32299999999999995,0.5,0.478,0.14400000000000002,0.32299999999999995,0.5,0.478,0.14400000000000002
55,<class 'sklearn.svm._classes.SVC'>,"{'C': 0.5, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.32299999999999995,0.468,0.511,0.14400000000000002,0.32299999999999995,0.468,0.511,0.14400000000000002
56,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 100, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.282,0.452,0.429,0.147,0.282,0.452,0.429,0.147
57,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 25, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.35100000000000003,0.541,0.5,0.161,0.35100000000000003,0.541,0.5,0.161
58,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 100, 'random_state': 42, 'num_leaves': 64}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.381,0.597,0.512,0.126,0.381,0.597,0.512,0.126
59,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 7.0, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.408,0.633,0.535,0.156,0.408,0.633,0.535,0.156
60,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 350, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.314,0.48100000000000004,0.47600000000000003,0.126,0.314,0.48100000000000004,0.47600000000000003,0.126
61,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42, 'num_leaves': 64, 'colsample_bytree': 0.8}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.34600000000000003,0.5529999999999999,0.481,0.133,0.34600000000000003,0.5529999999999999,0.481,0.133
62,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 75, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.33299999999999996,0.531,0.47100000000000003,0.133,0.33299999999999996,0.531,0.47100000000000003,0.133
63,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.337,0.503,0.505,0.133,0.337,0.503,0.505,0.133
64,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.376,0.603,0.5,0.156,0.376,0.603,0.5,0.156
65,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 350, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.39,0.584,0.54,0.133,0.39,0.584,0.54,0.133
66,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 500, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.392,0.5760000000000001,0.552,0.128,0.392,0.5760000000000001,0.552,0.128
67,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 500, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.335,0.505,0.498,0.133,0.335,0.505,0.498,0.133
68,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.34600000000000003,0.585,0.45899999999999996,0.158,0.34600000000000003,0.585,0.45899999999999996,0.158
69,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.34600000000000003,0.585,0.459,0.158,0.34600000000000003,0.585,0.459,0.158
70,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 250, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.39,0.5720000000000001,0.55,0.131,0.39,0.5720000000000001,0.55,0.131
71,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 300, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.422,0.6409999999999999,0.5529999999999999,0.135,0.422,0.6409999999999999,0.5529999999999999,0.135
72,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 450, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.38799999999999996,0.573,0.545,0.135,0.38799999999999996,0.573,0.545,0.135
73,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 100, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 1)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.404,0.603,0.55,0.138,0.404,0.603,0.55,0.138
74,<class 'sklearn.svm._classes.SVC'>,"{'C': 1.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.353,0.47700000000000004,0.5770000000000001,0.10099999999999999,0.353,0.47700000000000004,0.5770000000000001,0.10099999999999999
75,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 10.0, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.415,0.633,0.547,0.147,0.415,0.633,0.547,0.147
76,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 50, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.38299999999999995,0.603,0.512,0.158,0.38299999999999995,0.603,0.512,0.158
77,<class 'sklearn.ensemble._weight_boosting.AdaBoostClassifier'>,"{'n_estimators': 100, 'random_state': 42}","['text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.321,0.493,0.479,0.133,0.321,0.493,0.479,0.133
78,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 300, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 3), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.42200000000000004,0.6409999999999999,0.5529999999999999,0.135,0.42200000000000004,0.6409999999999999,0.5529999999999999,0.135
79,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,"{'n_estimators': 100, 'random_state': 42}",['text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 2), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.429,0.6559999999999999,0.5529999999999999,0.149,0.429,0.6559999999999999,0.5529999999999999,0.149
80,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 7.0, 'random_state': 42}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.38799999999999996,0.617,0.511,0.17,0.38799999999999996,0.617,0.511,0.17
81,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 50, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.342,0.509,0.51,0.122,0.342,0.509,0.51,0.122
82,<class 'sklearn.linear_model._logistic.LogisticRegression'>,"{'C': 10.0, 'random_state': 42}",['social_prepocessed_text'],"[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 7)}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.408,0.643,0.528,0.165,0.408,0.643,0.528,0.165
83,<class 'lightgbm.sklearn.LGBMClassifier'>,"{'n_estimators': 300, 'random_state': 42, 'num_leaves': 128, 'colsample_bytree': 0.8}","['social_prepocessed_text', 'happy', 'angry', 'surprise', 'sad', 'fear']","[{'name': 'word_tfidf', 'algorithm': <class 'sklearn.feature_extraction.text.TfidfVectorizer'>, 'parameters': {'analyzer': 'word', 'ngram_range': (1, 5), 'token_pattern': '(?u)\\b\\w\\w+\\b|!|,|.|\\?|\\""|\\\''}, 'columns': 'social_prepocessed_text'}]","{'remainder': StandardScaler(copy=True, with_mean=True, with_std=True), 'n_jobs': -1}",1,False,BayesianOptimizationOOF,0.35600000000000004,0.585,0.475,0.161,0.35600000000000004,0.585,0.475,0.161
